Player,Position,PreVORP,RichVal
Jakub Vrana,LW,168.07861324711962,-88.92138675288038
Pavel Buchnevich,"LW,RW",295.1132422283917,43.1132422283917
Sebastian Aho,C,370.0966928354756,90.09669283547561
Aleksander Barkov,C,361.58373889097834,81.58373889097834
Andre Burakovsky,"LW,RW",225.71904938776757,-26.28095061223243
Brandon Montour,D,291.504815167298,75.50481516729798
Evgeny Kuznetsov,C,252.6304247437377,-27.369575256262294
Cole Caufield,"LW,RW",272.6699949872564,20.669994987256416
Carter Verhaeghe,LW,282.7355927749465,25.735592774946497
Matty Beniers,C,272.1835411479441,-7.816458852055916
Logan Couture,C,240.01469468720992,-39.985305312790075
Roman Josi,D,370.60018984666453,154.60018984666453
Troy Terry,RW,273.6967702339822,21.696770233982193
Miro Heiskanen,D,267.9424224036569,51.942422403656906
Andrei Svechnikov,LW,376.6865790247307,119.68657902473069
Nazem Kadri,C,293.8096244170873,13.80962441708732
Patrice Bergeron,C,332.0136283188687,52.01362831886871
Trevor Zegras,"C,LW",254.08065978863996,-2.919340211360037
Anze Kopitar,C,280.80742851677246,0.8074285167724611
David Krejci,C,222.70864543785964,-57.291354562140356
Anthony Cirelli,"C,LW",183.03431327093654,-73.96568672906346
Jordan Eberle,RW,211.97097327284573,-40.029026727154275
Joel Eriksson Ek,C,290.61171898229117,10.611718982291166
Matt Duchene,RW,226.27419198853255,-25.72580801146745
Anthony Duclair,RW,143.76758111885522,-108.23241888114478
Jack Eichel,C,213.92505125581022,-66.07494874418978
Phillip Danault,C,232.86381920690405,-47.136180793095946
Viktor Arvidsson,"LW,RW",249.54559938321896,-2.4544006167810437
Brayden Schenn,"C,LW",207.26549306066693,-49.73450693933307
Luke Schenn,D,136.41527617449086,-79.58472382550914
Vince Dunn,D,231.03845169180704,15.03845169180704
Alex Killorn,"LW,RW",225.73764349149283,-26.262356508507168
Artturi Lehkonen,"LW,RW",281.9354195387991,29.935419538799124
Dylan Strome,"C,RW",216.77557798210427,-35.22442201789573
Tyson Barrie,D,235.02849130413915,19.028491304139152
Gabriel Vilardi,"LW,RW",203.69186468569816,-48.308135314301836
Michael Bunting,LW,200.7904156714391,-56.20958432856091
Dominik Kubalik,"LW,RW",239.48420206566547,-12.515797934334529
Sam Reinhart,"C,RW",297.0397656163103,45.03976561631032
Vincent Trocheck,C,287.45812875571494,7.458128755714938
Tyler Seguin,"C,RW",216.0420940008748,-35.95790599912519
Jonathan Huberdeau,"LW,RW",272.78984076480185,20.789840764801852
Filip Hronek,D,217.79060596936583,1.7906059693658278
Mikhail Sergachev,D,277.9689341170631,61.9689341170631
Jared McCann,"C,LW",240.13351149983447,-16.86648850016553
Chris Kreider,"LW,RW",331.6646140517717,74.66461405177171
Adrian Kempe,"C,LW,RW",286.0073980542934,34.00739805429339
Jake DeBrusk,"LW,RW",284.57338119817973,32.57338119817973
Rickard Rakell,"LW,RW",245.9080052753186,-6.091994724681399
Anders Lee,LW,207.27146039884337,-49.728539601156626
David Perron,RW,265.75482932458203,13.754829324582033
Max Domi,"C,LW,RW",242.41384612478137,-9.586153875218628
Taylor Hall,LW,246.0443457671082,-10.955654232891789
Lucas Raymond,RW,229.33130199251622,-22.668698007483783
Blake Wheeler,RW,248.1404766881701,-3.8595233118298893
William Karlsson,"C,LW",209.54898775227758,-47.45101224772242
Rasmus Andersson,D,259.5697185113028,43.569718511302824
Reilly Smith,"LW,RW",231.2732079964328,-20.726792003567198
Jonathan Marchessault,"LW,RW",273.83247018767315,21.832470187673152
Matt Boldy,"LW,RW",271.802380108132,19.802380108132013
Jason Zucker,LW,166.09017983927572,-90.90982016072428
Vladimir Tarasenko,RW,202.92646824370797,-49.07353175629203
Gabriel Landeskog,"C,LW",245.2217657701862,-11.77823422981379
Kirby Dach,"C,RW",194.696433807119,-57.30356619288099
Pavel Zacha,"C,LW,RW",195.66641460670755,-56.33358539329245
Brent Burns,D,282.4041066829893,66.40410668298932
Yanni Gourde,C,203.88108026189147,-76.11891973810853
Hampus Lindholm,D,251.47514347600253,35.47514347600253
Daniel Sprong,"LW,RW",178.0853255643394,-73.9146744356606
Ivan Provorov,D,193.38504064496817,-22.61495935503183
Conor Sheary,"LW,RW",188.4020727616177,-63.59792723838231
Sam Bennett,C,253.13811239836372,-26.861887601636283
J.T. Compher,"C,RW",196.2512466062185,-55.7487533937815
Shayne Gostisbehere,D,220.78212475361843,4.782124753618433
Patrick Kane,RW,285.5083735788647,33.50837357886468
Evander Kane,LW,212.49222774382432,-44.507772256175684
Alexander Barabanov,"LW,RW",198.63985185185183,-53.36014814814817
Gustav Forsling,D,240.6799877584133,24.67998775841329
Alex Pietrangelo,D,277.63960994569464,56.639609945694644
Victor Hedman,D,310.92213668479104,94.92213668479104
Lawson Crouse,"LW,RW",199.35596558615083,-52.64403441384917
Scott Laughton,"C,LW",200.0903193630141,-56.90968063698591
Noah Dobson,D,286.37844606194,70.37844606194
Dawson Mercer,"C,RW",245.61463468391017,-6.385365316089832
Jean-Gabriel Pageau,C,168.35247073622645,-111.64752926377355
Bryan Rust,RW,247.19165671386185,-4.808343286138154
Tomas Tatar,"LW,RW",196.55640235454808,-55.443597645451916
Tom Wilson,RW,128.6895559348655,-123.3104440651345
Mason McTavish,"C,LW",200.20395623596573,-56.796043764034266
Drew Doughty,D,194.32290341220627,-21.677096587793727
Charlie McAvoy,D,296.7983839433016,80.79838394330159
Ilya Mikheyev,"LW,RW",168.30781460513467,-83.69218539486533
Brock Boeser,RW,219.85554492948762,-32.14445507051238
Tony DeAngelo,D,232.53773285829817,16.53773285829817
Esa Lindell,D,172.22228519468857,-43.77771480531143
Erik Gustafsson,D,144.2388815737794,-71.7611184262206
Casey Mittelstadt,C,140.60579364349886,-139.39420635650114
Cole Perfetti,"C,LW,RW",182.05695954652577,-69.94304045347423
Adam Henrique,"C,LW",180.37222701911594,-76.62777298088406
Jonathan Toews,C,157.98432691650163,-122.01567308349837
Nicklas Backstrom,C,88.94831415888206,-191.05168584111794
John Klingberg,D,177.9198545006858,-38.0801454993142
Charlie Coyle,C,191.64732014943735,-88.35267985056265
Kevin Labanc,"LW,RW",151.7944694245673,-100.2055305754327
Joel Farabee,"C,LW",192.3292817421887,-64.6707182578113
Thomas Chabot,D,248.54913583441567,32.549135834415665
Andrew Copp,"C,RW",189.73233982411926,-62.267660175880735
Mikael Granlund,"C,RW",195.73535650998335,-56.26464349001665
Devon Toews,D,243.1225591120879,27.122559112087913
Victor Olofsson,RW,207.5735615749298,-44.42643842507019
Owen Tippett,"LW,RW",196.07352685885803,-55.92647314114197
Filip Chytil,"C,RW",212.2126259256683,-39.787374074331694
Mikael Backlund,C,238.0185431906022,-41.9814568093978
Sean Durzi,D,210.79508716966677,-5.204912830333228
Justin Schultz,D,174.9590821646653,-41.04091783533471
Jack Roslovic,C,177.517438140333,-102.48256185966699
Nino Niederreiter,LW,200.3728881835509,-56.62711181644909
Dillon Dube,"LW,RW",191.04486822592568,-60.95513177407432
Evan Rodrigues,"C,LW,RW",181.30793568871036,-70.69206431128964
Jaden Schwartz,LW,154.68846183049087,-102.31153816950913
Ryan Strome,C,187.86902861964285,-92.13097138035715
Anthony Mantha,"LW,RW",117.8294107662865,-134.17058923371349
Adam Lowry,C,143.4425784197556,-136.5574215802444
Jakob Chychrun,D,207.04998984438993,-8.950010155610073
Patrik Laine,"LW,RW",278.0005119513946,26.00051195139463
Boone Jenner,C,252.26417112175605,-27.73582887824395
Marcus Johansson,"LW,RW",162.36248206532096,-89.63751793467904
Ryan Johansen,C,181.4996103523124,-98.5003896476876
Jordan Martinook,"LW,RW",150.94102088594565,-101.05897911405435
Mason Marchment,"LW,RW",159.13222999497583,-92.86777000502417
Sam Steel,"C,LW",111.98275273883775,-145.01724726116225
Brandon Tanev,"LW,RW",145.50498691108314,-106.49501308891686
Alexander Wennberg,C,201.47172413793103,-78.52827586206897
Oliver Bjorkstrand,RW,217.8779380720951,-34.122061927904895
Seth Jarvis,"LW,RW",229.19820309863127,-22.801796901368732
Bowen Byram,D,181.66604803133302,-34.33395196866698
Sean Couturier,C,130.9804054054054,-149.0195945945946
Justin Faulk,D,219.5421746672216,3.5421746672215875
Shea Theodore,D,270.1186987575333,54.11869875753331
Calen Addison,D,172.87803113668738,-43.12196886331262
Matias Maccelli,LW,197.38586956521738,-59.61413043478262
Frederick Gaudreau,"C,LW,RW",145.56822421083083,-106.43177578916917
Yegor Sharangovich,"C,LW",190.3855843653411,-66.61441563465891
Morgan Frost,"C,LW",132.3929569328757,-124.6070430671243
Barclay Goodrow,"C,LW,RW",145.17756751021676,-106.82243248978324
Calle Jarnkrok,"C,LW,RW",148.4811740776225,-103.51882592237749
Andrew Mangiapane,"LW,RW",220.09934364407832,-31.900656355921683
John Carlson,D,256.6843690569043,40.6843690569043
Conor Garland,"LW,RW",197.53999638544502,-54.46000361455498
Stefan Noesen,"LW,RW",184.84070197367132,-67.15929802632868
Nick Schmaltz,"C,RW",244.75010163187983,-7.249898368120171
Jared Spurgeon,D,209.04531906295276,-6.954680937047243
Darnell Nurse,D,245.82499032392624,29.824990323926244
Zach Parise,"LW,RW",186.52375084131998,-65.47624915868002
Taylor Raddysh,"LW,RW",156.10300133741669,-95.89699866258331
Nick Bjugstad,"C,RW",141.3879800485255,-110.61201995147451
Kaapo Kakko,RW,162.46053938451902,-89.53946061548098
Eetu Luostarinen,"C,LW",158.8966623095075,-98.10333769049251
Gustav Nyquist,"LW,RW",148.38900050697058,-103.61099949302942
Brady Skjei,D,193.90930476721707,-22.090695232782934
Christian Dvorak,C,156.66741239421165,-123.33258760578835
Aaron Ekblad,D,220.54577621785714,4.545776217857139
Alexander Kerfoot,"C,LW,RW",195.2928275862069,-56.7071724137931
Sonny Milano,"LW,RW",132.78536842279738,-119.21463157720262
Michael Rasmussen,"C,LW",161.0144269691223,-95.9855730308777
Ivan Barbashev,"C,LW",162.69353136360368,-94.30646863639632
Adam Ruzicka,"C,LW",144.6327602651378,-112.36723973486221
Adam Larsson,D,184.9278086686171,-31.072191331382896
Erik Haula,"C,LW",183.41193054399585,-73.58806945600415
Moritz Seider,D,263.02070610499464,47.020706104994645
Matt Benning,D,102.03117973282691,-113.96882026717309
Morgan Rielly,D,247.2048311479476,31.2048311479476
Jordan Staal,C,169.78203937871393,-110.21796062128607
Nic Dowd,C,138.75225250003243,-141.24774749996757
Arthur Kaliyev,"LW,RW",202.94111091432578,-49.058889085674224
Kent Johnson,"LW,RW",172.19476021212742,-79.80523978787258
Jeff Carter,C,172.17286013778966,-107.82713986221034
Blake Lizotte,C,132.56116551565216,-147.43883448434784
Trevor Moore,"LW,RW",200.4895704827191,-51.5104295172809
Jeff Petry,D,199.89809845220913,-16.101901547790874
Neal Pionk,D,195.7189203855443,-20.281079614455706
Jack Quinn,"LW,RW",179.09996215215034,-72.90003784784966
James van Riemsdyk,"LW,RW",203.07456140350874,-48.92543859649126
Ty Dellandrea,"C,RW",157.3882913510025,-94.6117086489975
Nick Foligno,"LW,RW",137.814859040872,-114.185140959128
Cam Fowler,D,177.38681255334888,-38.613187446651125
Seth Jones,D,243.1986841822655,27.19868418226551
Oliver Ekman-Larsson,D,133.35377053385022,-82.64622946614978
Brandon Saad,LW,176.59954956238371,-80.40045043761629
Wyatt Johnston,C,187.84544572599285,-92.15455427400715
Shane Pinto,C,166.78776445069522,-113.21223554930478
Noel Acciari,"C,LW",118.00461017255228,-138.99538982744772
Trent Frederic,"C,LW",149.26182550763292,-107.73817449236708
Anthony Beauvillier,"LW,RW",171.24392369514769,-80.75607630485231
Ross Colton,"C,LW,RW",140.8091597035397,-111.1908402964603
Blake Coleman,"LW,RW",188.292485421176,-63.707514578824004
Nick Ritchie,LW,162.70634733391663,-94.29365266608337
Nicolas Roy,"C,RW",164.66699354169427,-87.33300645830573
Phil Kessel,RW,153.775316447338,-98.22468355266199
JJ Peterka,"LW,RW",171.2423396226415,-80.75766037735849
Frank Vatrano,"LW,RW",215.9294040770338,-36.07059592296619
Josh Bailey,"LW,RW",138.915737486073,-113.084262513927
Philipp Kurashev,"LW,RW",131.62040948465312,-120.37959051534688
Alexis Lafreniere,"LW,RW",203.82734459994114,-48.17265540005886
J.J. Moser,D,160.9550344827586,-55.044965517241394
Juuso Parssinen,C,200.97873504273502,-79.02126495726498
Michael McLeod,C,110.95856520732248,-169.04143479267753
Brett Pesce,D,193.31384848500184,-22.68615151499816
Evan Bouchard,D,186.59040566769457,-29.40959433230543
Teuvo Teravainen,"LW,RW",188.46303694171795,-63.536963058282055
Alex Iafallo,LW,204.84201867140914,-52.157981328590864
Valeri Nichushkin,"LW,RW",306.85670603839657,54.85670603839657
Kyle Okposo,RW,140.20129812546412,-111.79870187453588
Kasperi Kapanen,RW,136.5192080411167,-115.48079195888329
Anton Lundell,"C,LW",238.41628537647787,-18.583714623522127
Sean Monahan,C,147.83861408037953,-132.16138591962047
Jacob Trouba,D,219.76631633252327,3.7663163325232745
Noah Cates,"C,LW",184.9710011857965,-72.0289988142035
Torey Krug,D,190.04112822148298,-25.95887177851702
Owen Power,D,221.45262187325213,5.452621873252127
Noah Hanifin,D,225.46215187937347,9.462151879373465
William Carrier,LW,171.22345982668512,-85.77654017331488
Pierre Engvall,"LW,RW",139.71903603714847,-112.28096396285153
Jaccob Slavin,D,184.742443277267,-31.257556722733
Alex Newhook,"C,LW",162.97606377296765,-94.02393622703235
T.J. Oshie,"C,RW",164.37101890585154,-87.62898109414846
Jonatan Berggren,"LW,RW",188.685593220339,-63.314406779661
Tanner Jeannot,RW,165.17508890576232,-86.82491109423768
Jesperi Kotkaniemi,"C,LW",183.62377496878275,-73.37622503121725
Oliver Wahlstrom,RW,165.2886046752336,-86.71139532476641
Miles Wood,LW,157.140727171255,-99.85927282874499
Corey Perry,RW,157.05777088660537,-94.94222911339463
Ryan Ellis,D,95.42858108108109,-120.57141891891891
MacKenzie Weegar,D,197.3819632934417,-18.618036706558314
Oskar Sundqvist,"C,RW",125.99896715140679,-126.00103284859321
Jesper Fast,RW,129.0400507822523,-122.95994921774769
Mark Giordano,D,180.34134049730883,-35.658659502691165
Kevin Shattenkirk,D,146.7540409157319,-69.2459590842681
Jonas Siegenthaler,D,143.9278233773842,-72.07217662261581
Brayden McNabb,D,157.47150229658033,-58.528497703419674
Nick Jensen,D,143.6751040587547,-72.3248959412453
Scott Mayfield,D,153.8936585767707,-62.10634142322931
Ryan Pulock,D,168.32299678897837,-47.67700321102163
Connor Clifton,D,149.491423892952,-66.50857610704799
Matt Dumba,D,150.50322479858434,-65.49677520141566
Ty Smith,D,169.82999999999998,-46.170000000000016
Josh Manson,D,125.8646442247712,-90.1353557752288
Jake Muzzin,D,144.35549999999998,-71.64450000000002
Alexander Romanov,D,166.11066666666667,-49.889333333333326
Ian Cole,D,146.6209129308856,-69.3790870691144
Ryan Lindgren,D,151.81590400816984,-64.18409599183016
Nikita Zadorov,D,145.4226277773791,-70.57737222262091
Arber Xhekaj,D,137.41561662281336,-78.58438337718664
Travis Sanheim,D,146.81561024474368,-69.18438975525632
Damon Severson,D,159.70735998122956,-56.29264001877044
Colton Parayko,D,137.08385485343788,-78.91614514656212
Ryan Graves,D,192.81620587110805,-23.183794128891947
Mattias Ekholm,D,157.37363939107016,-58.62636060892984
Ryan Hartman,"C,RW",248.73584567845543,-3.2641543215445665
Matt Roy,D,158.9339743852242,-57.06602561477581
Matt Grzelcyk,D,169.4172121013895,-46.58278789861049
Kris Letang,D,256.57950323407766,40.57950323407766
Josh Norris,C,261.5889921715575,-18.411007828442507
Jake Sanderson,D,202.74055090431744,-13.259449095682555
Josh Anderson,RW,170.53600957002453,-81.46399042997547
Jake Allen,G,195.74928004968677,13.749280049686774
Frederik Andersen,G,216.86440988029844,34.86440988029844
Craig Anderson,G,159.0039443438186,-22.996055656181397
Jordan Binnington,G,256.4598003158245,74.45980031582451
MacKenzie Blackwood,G,127.91928567554365,-54.08071432445635
Sergei Bobrovsky,G,233.42896101246708,51.428961012467084
Jack Campbell,G,191.95582601251505,9.955826012515047
Eric Comrie,G,123.23700542174834,-58.762994578251664
Pheonix Copley,G,152.69596610169492,-29.30403389830508
Collin Delia,G,110.79593103448273,-71.20406896551727
Aaron Dell,G,145.41799999999998,-36.58200000000002
Thatcher Demko,G,161.0727308624719,-20.9272691375281
Casey DeSmith,G,155.9098322783218,-26.0901677216782
Brian Elliott,G,97.40737714168625,-84.59262285831375
Marc-Andre Fleury,G,226.14930887376292,44.14930887376292
Anton Forsberg,G,147.32282220176555,-34.67717779823445
Pavel Francouz,G,123.51211651613337,-58.487883483866625
Alexandar Georgiev,G,287.6376962983127,105.63769629831268
John Gibson,G,229.84100582726623,47.84100582726623
Thomas Greiss,G,94.98119858408299,-87.01880141591701
Philipp Grubauer,G,163.01467885685943,-18.985321143140567
Filip Gustavsson,G,183.82841982086134,1.8284198208613418
Jaroslav Halak,G,99.6975490844685,-82.3024509155315
Carter Hart,G,256.848337960036,74.84833796003602
Connor Hellebuyck,G,323.6225006337417,141.6225006337417
Adin Hill,G,128.33982978105675,-53.66017021894325
Ville Husso,G,246.98142703856405,64.98142703856405
Connor Ingram,G,132.9642068965517,-49.0357931034483
Robin Lehner,G,123.60529999999997,-58.39470000000003
Tristan Jarry,G,243.10417118688505,61.104171186885054
Jonas Johansson,G,145.41799999999998,-36.58200000000002
Martin Jones,G,169.43012054679244,-12.569879453207562
Kaapo Kahkonen,G,125.4378021204238,-56.5621978795762
Erik Kallgren,G,101.18213793103448,-80.81786206896552
Keith Kinkaid,G,145.41799999999998,-36.58200000000002
Spencer Knight,G,148.72843262421074,-33.27156737578926
Pyotr Kochetkov,G,138.47799999999998,-43.52200000000002
Joonas Korpisalo,G,128.1683686356492,-53.83163136435081
Darcy Kuemper,G,252.5528608803331,70.5528608803331
Kevin Lankinen,G,88.48313739888951,-93.51686260111049
Charlie Lindgren,G,140.93800000000002,-41.06199999999998
Ukko-Pekka Luukkonen,G,148.90371428571424,-33.096285714285756
Jacob Markstrom,G,235.20853143910975,53.20853143910975
Spencer Martin,G,129.68420689655173,-52.31579310344827
Elvis Merzlikins,G,164.75946894786668,-17.24053105213332
Sam Montembeault,G,140.19584236945005,-41.80415763054995
Petr Mrazek,G,138.07385231434378,-43.92614768565622
Matt Murray,G,147.95601745132055,-34.04398254867945
Alex Nedeljkovic,G,100.80265821488642,-81.19734178511358
Jake Oettinger,G,297.42114836055714,115.42114836055714
Jonathan Quick,G,163.21427088926072,-18.785729110739283
Antti Raanta,G,131.85200811150233,-50.14799188849767
James Reimer,G,172.70883381393685,-9.291166186063151
David Rittich,G,87.44533079022305,-94.55466920977695
Ilya Samsonov,G,210.41138794950513,28.411387949505126
Felix Sandstrom,G,95.21257627118642,-86.78742372881358
Juuse Saros,G,314.490954268705,132.49095426870502
Akira Schmid,G,106.95041379310342,-75.04958620689658
Igor Shesterkin,G,289.43511302290216,107.43511302290216
Stuart Skinner,G,206.02023456283248,24.020234562832485
Ilya Sorokin,G,278.5646879095167,96.56468790951669
Jeremy Swayman,G,175.67215254384254,-6.327847456157457
Cam Talbot,G,190.67871482935456,8.678714829354561
Daniil Tarasov,G,145.41799999999998,-36.58200000000002
Logan Thompson,G,203.12920660984935,21.129206609849348
Dustin Tokarski,G,145.41799999999998,-36.58200000000002
Linus Ullmark,G,289.521704790626,107.52170479062602
Vitek Vanecek,G,235.60732366321682,53.60732366321682
Semyon Varlamov,G,129.82483577286104,-52.175164227138964
Andrei Vasilevskiy,G,317.4199867522767,135.4199867522767
Karel Vejmelka,G,217.72683391845507,35.72683391845507
Daniel Vladar,G,105.8591100240607,-76.1408899759393
