Player,Position,PreVORP,RichVal
Brayden Schenn,"C,LW",226.7125471,-22.71558967
Damon Severson,D,185.6358952,-22.77307856
Adam Larsson,D,185.566833,-22.82487524
Kevin Hayes,"C,LW",225.55095,-23.58678751
Tom Wilson,RW,220.249031,-23.81322673
Ryan Pulock,D,182.8158233,-24.88813256
Ryan Ellis,D,182.6826107,-24.98804201
Taylor Hall,LW,223.3247581,-25.2564314
Blake Coleman,"LW,RW",217.1714623,-26.12140329
Tyler Seguin,"C,RW",216.2274869,-26.8293848
Ukko-Pekka Luukkonen,G,146.1561818,-26.88286364
Justin Schultz,D,179.5811291,-27.31415315
Aaron Dell,G,145.418,-27.4365
Jonas Johansson,G,145.418,-27.4365
Keith Kinkaid,G,145.418,-27.4365
Daniil Tarasov,G,145.418,-27.4365
Dustin Tokarski,G,145.418,-27.4365
Phillip Danault,C,241.7963864,-28.65271018
Gabriel Vilardi,"LW,RW",212.9291281,-29.30315392
James van Riemsdyk,"LW,RW",212.5409091,-29.59431818
Spencer Knight,G,141.700745,-30.22444123
Erik Gustafsson,D,175.4882933,-30.38378
Matt Roy,D,175.361003,-30.47924776
Pavel Zacha,"C,LW,RW",210.4310321,-31.17672595
Anthony Cirelli,"C,LW",214.9505229,-31.5371078
Anthony Duclair,RW,209.0999136,-32.17506483
Kaapo Kahkonen,G,138.971433,-32.27142522
Petr Mrazek,G,137.8939639,-33.07952709
Calen Addison,D,170.7669935,-33.92475484
Robin Lehner,G,136.54315,-34.0926375
David Krejci,C,234.2581902,-34.30635736
Ty Smith,D,169.83,-34.6275
Alexander Romanov,D,169.6157647,-34.78817647
Pyotr Kochetkov,G,135.5210303,-34.85922727
Frederick Gaudreau,"C,LW,RW",205.1753578,-35.11848164
Connor Ingram,G,135.1497647,-35.13767647
Sam Montembeault,G,134.9491963,-35.28810274
Charlie Lindgren,G,134.7638824,-35.42708824
Yanni Gourde,C,232.4628374,-35.65287192
Mikael Granlund,"C,RW",204.217311,-35.83701674
Jason Zucker,LW,208.9804898,-36.01463268
Brayden McNabb,D,167.4010403,-36.44921981
Lawson Crouse,"LW,RW",203.1641958,-36.62685311
Arthur Kaliyev,"LW,RW",203.1136497,-36.66476272
Alex Nedeljkovic,G,132.6191326,-37.03565057
Mason McTavish,"C,LW",207.5783011,-37.0662742
Josh Anderson,RW,202.370725,-37.22195622
Alexis Lafreniere,"LW,RW",202.0758662,-37.44310032
Joonas Korpisalo,G,131.9905999,-37.5070501
Ryan Lindgren,D,165.3563862,-37.98271032
J.T. Compher,"C,RW",201.2858402,-38.03561987
Tomas Tatar,"LW,RW",201.2618484,-38.05361374
Adin Hill,G,131.1630249,-38.12773132
Matt Dumba,D,164.6513759,-38.51146808
Victor Olofsson,RW,200.5203602,-38.60972984
Kevin Shattenkirk,D,164.4522745,-38.6607941
Jake Muzzin,D,164.2456518,-38.81576116
J.J. Moser,D,164.0204706,-38.98464706
Kevin Lankinen,G,129.5479845,-39.33901166
Antti Raanta,G,129.4229299,-39.43280258
Scott Mayfield,D,162.9259471,-39.8055397
Scott Laughton,"C,LW",203.8828739,-39.83784454
Filip Chytil,"C,RW",198.8639377,-39.85204676
Ross Colton,"C,LW,RW",198.8420524,-39.86846066
MacKenzie Blackwood,G,128.1187612,-40.4109291
Erik Haula,"C,LW",202.6406123,-40.76954077
Brandon Tanev,"LW,RW",197.602497,-40.79812725
Owen Tippett,"LW,RW",197.2965319,-41.02760109
Ryan Strome,C,225.130774,-41.15191948
Anthony Beauvillier,"LW,RW",196.5072732,-41.61954513
Matias Maccelli,LW,201.1438,-41.89215
Yegor Sharangovich,"C,LW",200.4672504,-42.39956221
Mason Marchment,"LW,RW",195.3034876,-42.52238429
Alexander Barabanov,"LW,RW",194.7009841,-42.9742619
Travis Sanheim,D,158.3613055,-43.22902091
Spencer Martin,G,124.0907273,-43.43195455
Jesperi Kotkaniemi,"C,LW",197.0499692,-44.96252313
Joel Farabee,"C,LW",196.6708578,-45.24685669
Alexander Kerfoot,"C,LW,RW",190.6152814,-46.03853896
Zach Parise,"LW,RW",190.2780699,-46.29144757
Akira Schmid,G,117.7087463,-48.2184403
Conor Sheary,"LW,RW",187.3667173,-48.47496205
Nick Jensen,D,151.2528074,-48.56039443
Dillon Dube,"LW,RW",187.1999839,-48.6000121
Ian Cole,D,151.1297071,-48.65271967
Jaden Schwartz,LW,192.1067971,-48.66990215
Pavel Francouz,G,116.8153749,-48.88846881
Sean Couturier,C,214.1336473,-49.39976451
Eric Comrie,G,115.0720123,-50.19599078
Ivan Barbashev,"C,LW",189.9954859,-50.25338558
Brandon Saad,LW,189.8284976,-50.37862681
Connor Clifton,D,147.5259414,-51.35554392
Jonas Siegenthaler,D,147.1764358,-51.61767314
Thomas Greiss,G,112.5963476,-52.05273933
Nicolas Roy,"C,RW",182.5871902,-52.05960738
Cole Perfetti,"C,LW,RW",182.0569595,-52.45728034
Anthony Mantha,"LW,RW",181.3266181,-53.00503644
Tanner Jeannot,RW,180.73202,-53.45098499
Jack Quinn,"LW,RW",180.5711715,-53.57162138
Phil Kessel,RW,180.224654,-53.83150949
Oliver Wahlstrom,RW,179.6769278,-54.24230416
Daniel Sprong,"LW,RW",179.2078061,-54.59414546
Brian Elliott,G,108.5300575,-55.10245686
Adam Henrique,"C,LW",183.3954968,-55.20337737
Kyle Okposo,RW,178.2352342,-55.32357438
Jonatan Berggren,"LW,RW",177.988,-55.509
Collin Delia,G,107.4919394,-55.88104545
Kent Johnson,"LW,RW",177.3448673,-55.99134951
Alexander Wennberg,C,205.3086354,-56.01852345
Oliver Ekman-Larsson,D,141.1514768,-56.13639236
Kaapo Kakko,RW,176.7457777,-56.44066669
Jean-Gabriel Pageau,C,204.7202351,-56.45982367
Stefan Noesen,"LW,RW",176.7040623,-56.4719533
Noah Cates,"C,LW",181.4344924,-56.67413069
Nikita Zadorov,D,139.4218302,-57.43362737
Charlie Coyle,C,201.5098999,-58.8675751
Arber Xhekaj,D,137.4156166,-58.93828753
Alex Newhook,"C,LW",178.2399982,-59.07000136
JJ Peterka,"LW,RW",173.0150968,-59.23867742
Juuso Parssinen,C,200.978735,-59.26594872
Wyatt Johnston,C,200.3267439,-59.75494207
Luke Schenn,D,134.5665091,-61.07511814
Ilya Mikheyev,"LW,RW",170.4891494,-61.13313796
Erik Kallgren,G,99.04345455,-62.21740909
Barclay Goodrow,"C,LW,RW",168.509534,-62.61784953
Ryan Johansen,C,196.0967248,-62.9274564
Daniel Vladar,G,97.8520512,-63.1109616
Calle Jarnkrok,"C,LW,RW",167.4810064,-63.38924519
Felix Sandstrom,G,96.8538209,-63.85963433
Jaroslav Halak,G,96.79595608,-63.90303294
Jack Roslovic,C,194.6098881,-64.04258392
Nick Ritchie,LW,171.5849893,-64.06125802
Jordan Staal,C,193.8412586,-64.61905602
Josh Manson,D,129.2480135,-65.06398987
Jeff Carter,C,192.8115244,-65.39135671
Miles Wood,LW,169.7342156,-65.44933829
Taylor Raddysh,"LW,RW",164.3990566,-65.70070752
Marcus Johansson,"LW,RW",164.2716409,-65.79626936
Josh Bailey,"LW,RW",162.4241728,-67.18187043
Corey Perry,RW,161.5993324,-67.80050068
Kevin Labanc,"LW,RW",160.493157,-68.63013222
Gustav Nyquist,"LW,RW",158.7374592,-69.94690563
Eetu Luostarinen,"C,LW",163.4533003,-70.16002476
Kasperi Kapanen,RW,155.1598494,-72.63011292
William Carrier,LW,159.9486275,-72.78852938
David Rittich,G,83.20355229,-74.09733578
Ty Dellandrea,"C,RW",151.7516765,-75.18624266
Pierre Engvall,"LW,RW",150.4665617,-76.1500787
Nicklas Backstrom,C,173.618036,-79.78647296
Nick Bjugstad,"C,RW",142.9031068,-81.82266992
Jordan Martinook,"LW,RW",141.2644352,-83.05167362
Christian Dvorak,C,168.9330615,-83.30020385
Sonny Milano,"LW,RW",140.7165604,-83.46257966
Trent Frederic,"C,LW",145.4007969,-83.6994023
Adam Ruzicka,"C,LW",144.6327603,-84.2754298
Michael Rasmussen,"C,LW",143.7688255,-84.92338088
Casey Mittelstadt,C,165.5832116,-85.8125913
Jesper Fast,RW,136.3024104,-86.77319219
Matt Benning,D,100.2316263,-86.82628027
Nick Foligno,"LW,RW",134.7199087,-87.96006848
Shane Pinto,C,161.9477663,-88.53917529
Philipp Kurashev,"LW,RW",132.886636,-89.33502303
Sean Monahan,C,157.9460563,-91.54045774
Jonathan Toews,C,157.9310107,-91.55174201
Adam Lowry,C,156.9432013,-92.292599
Morgan Frost,"C,LW",131.0373607,-94.47197948
Oskar Sundqvist,"C,RW",123.4253837,-96.43096224
Nic Dowd,C,149.6094624,-97.79290317
Noel Acciari,"C,LW",119.166766,-103.3749255
Sam Steel,"C,LW",112.1580471,-108.6314647
Blake Lizotte,C,133.6516511,-109.7612617
Michael McLeod,C,110.9620427,-126.778468
