Player,RichVal
Ryan Pulock,-20.920907547779905
Brock Boeser,-3.838175788696475
Laurent Brossoit,-23.147341466372808
Neal Pionk,-1.9364182148214582
Matt Dumba,-35.240536002520855
Damon Severson,-31.88233570812241
Bo Horvat,30.39942561625861
Blake Wheeler,4.989122113376084
Charlie McAvoy,3.036503646619593
Taylor Hall,11.13632438695879
Linus Ullmark,43.62843867494209
Clayton Keller,16.62225010396662
Andrew Mangiapane,9.073195413875197
Sam Bennett,-5.87524044083716
Joel Eriksson Ek,7.193822374445006
Alex Killorn,-8.94317323710365
Tyler Bertuzzi,-19.80653456630378
Ryan Hartman,-24.25469183627328
Jonas Brodin,-27.092397721132386
Alex Tuch,9.13055189482867
Claude Giroux,12.280966489535558
Colton Parayko,-22.564550967225642
Mathew Barzal,-3.629195979805104
