Player,Position,PreVORP,RichVal
Dougie Hamilton,D,334.7595747330472,118.7595747330472
Nick Suzuki,C,270.57626431533185,-9.423735684668145
Jakub Vrana,LW,238.41365979855888,-18.586340201441118
Pavel Buchnevich,"LW,RW",342.3705937720778,90.37059377207783
Sebastian Aho,C,389.2561037287445,109.2561037287445
Aleksander Barkov,C,407.91396792980834,127.91396792980834
Andre Burakovsky,"LW,RW",238.73506842830784,-13.26493157169216
Brandon Montour,D,282.9960155820105,66.9960155820105
Evgeny Kuznetsov,C,263.2280574353677,-16.771942564632297
Cole Caufield,"LW,RW",266.21156635908824,14.211566359088238
Carter Verhaeghe,LW,297.72209459213457,40.72209459213457
Matty Beniers,C,264.27756971937265,-15.72243028062735
Logan Couture,C,258.02144336666726,-21.978556633332744
Roman Josi,D,383.29718368761286,167.29718368761286
Troy Terry,RW,282.1135078098938,30.113507809893804
Miro Heiskanen,D,277.5995079779704,61.599507977970404
Andrei Svechnikov,LW,364.4487415639736,107.44874156397361
Nazem Kadri,C,307.82223861391327,27.82223861391327
Patrice Bergeron,C,359.28019416314476,79.28019416314476
Trevor Zegras,"C,LW",299.5820292375768,42.58202923757682
Anze Kopitar,C,306.5544738976858,26.554473897685796
David Krejci,C,234.25819019044175,-45.74180980955825
Anthony Cirelli,"C,LW",214.950522939032,-42.049477060968
Jordan Eberle,RW,226.59216484419647,-25.407835155803525
Joel Eriksson Ek,C,292.92873462131445,12.928734621314447
Matt Duchene,RW,284.71819132584767,32.71819132584767
Anthony Duclair,RW,209.09991355485175,-42.90008644514825
Jack Eichel,C,352.704401710216,72.70440171021602
Phillip Danault,C,241.7963864307434,-38.20361356925659
Viktor Arvidsson,"LW,RW",261.69906287169977,9.699062871699766
Brayden Schenn,"C,LW",226.7125471014694,-30.287452898530603
Luke Schenn,D,134.56650914418785,-81.43349085581215
Vince Dunn,D,234.1248970718791,18.124897071879104
Alex Killorn,"LW,RW",251.6910933047649,-0.30890669523509473
Artturi Lehkonen,"LW,RW",258.97460990285276,6.974609902852762
Dylan Strome,"C,RW",227.42432475682116,-24.575675243178836
Tyson Barrie,D,257.7155801519442,41.71558015194421
Gabriel Vilardi,"LW,RW",212.9291281130402,-39.07087188695979
Michael Bunting,LW,272.3103246739505,15.310324673950504
Dominik Kubalik,"LW,RW",242.33003167029364,-9.669968329706364
Sam Reinhart,"C,RW",303.69399963730245,51.693999637302454
Vincent Trocheck,C,294.2304249199127,14.230424919912707
Tyler Seguin,"C,RW",216.22748693414343,-35.77251306585657
Jonathan Huberdeau,"LW,RW",324.14140215546183,72.14140215546183
Filip Hronek,D,205.7817146552877,-10.218285344712314
Mikhail Sergachev,D,283.4336802165168,67.43368021651679
Jared McCann,"C,LW",264.05649536068904,7.056495360689041
Chris Kreider,"LW,RW",337.7781114212911,80.7781114212911
Adrian Kempe,"C,LW,RW",298.82899427322235,46.82899427322235
Jake DeBrusk,"LW,RW",280.9873715588561,28.987371558856125
Rickard Rakell,"LW,RW",245.95879268410235,-6.041207315897651
Anders Lee,LW,291.6551354875129,34.655135487512894
David Perron,RW,281.32132849694784,29.321328496947842
Max Domi,"C,LW,RW",230.09005199376094,-21.909948006239063
Taylor Hall,LW,223.3247581281917,-33.67524187180831
Lucas Raymond,RW,245.99881362367302,-6.001186376326984
Blake Wheeler,RW,258.50039215248546,6.50039215248546
William Karlsson,"C,LW",227.7308650990169,-29.26913490098309
Rasmus Andersson,D,261.50969712872836,45.50969712872836
Reilly Smith,"LW,RW",237.8929441177211,-14.1070558822789
Jonathan Marchessault,"LW,RW",308.21274027392786,56.212740273927864
Matt Boldy,"LW,RW",313.51461656853,61.514616568530016
Jason Zucker,LW,208.98048975841317,-48.01951024158683
Vladimir Tarasenko,RW,281.77043760889717,29.77043760889717
Gabriel Landeskog,"C,LW",284.71899380366807,27.71899380366807
Kirby Dach,"C,RW",225.64747942219836,-26.35252057780164
Pavel Zacha,"C,LW,RW",210.43103207187605,-41.56896792812395
Brent Burns,D,291.0927849186637,75.09278491866371
Yanni Gourde,C,232.46283744035523,-47.53716255964477
Hampus Lindholm,D,250.08985396815015,34.08985396815015
Daniel Sprong,"LW,RW",179.2078060526821,-72.79219394731791
Ivan Provorov,D,209.19751742614494,-6.802482573855059
Conor Sheary,"LW,RW",187.36671726931993,-64.63328273068007
Sam Bennett,C,276.9181585512975,-3.081841448702505
J.T. Compher,"C,RW",201.2858401700987,-50.71415982990129
Shayne Gostisbehere,D,225.08682209958246,9.086822099582463
Patrick Kane,RW,318.4255983351076,66.42559833510762
Evander Kane,LW,334.8063320520673,77.80633205206732
Alexander Barabanov,"LW,RW",194.7009841269841,-57.29901587301589
Gustav Forsling,D,230.99144772857602,14.99144772857602
Alex Pietrangelo,D,289.6687890452079,68.66878904520792
Victor Hedman,D,341.00451729066333,125.00451729066333
Lawson Crouse,"LW,RW",203.1641958471145,-48.83580415288549
Scott Laughton,"C,LW",203.88287394546109,-53.117126054538915
Noah Dobson,D,286.1370806337834,70.1370806337834
Dawson Mercer,"C,RW",262.27589441738604,10.275894417386041
Jean-Gabriel Pageau,C,204.72023511221923,-75.27976488778077
Bryan Rust,RW,265.46676377873473,13.46676377873473
Tomas Tatar,"LW,RW",201.2618483525118,-50.738151647488195
Tom Wilson,RW,220.2490310226381,-31.750968977361907
Mason McTavish,"C,LW",207.57830106355198,-49.421698936448024
Drew Doughty,D,255.39778659548168,39.397786595481676
Charlie McAvoy,D,319.5018637772812,103.50186377728119
Ilya Mikheyev,"LW,RW",170.48914938149855,-81.51085061850145
Brock Boeser,RW,250.91042769692757,-1.0895723030724298
Tony DeAngelo,D,240.11091572389563,24.11091572389563
Esa Lindell,D,194.7934152963575,-21.206584703642505
Erik Gustafsson,D,175.48829333870063,-40.51170666129937
Casey Mittelstadt,C,165.58321160020878,-114.41678839979122
Cole Perfetti,"C,LW,RW",182.05695954652577,-69.94304045347423
Adam Henrique,"C,LW",183.3954968366847,-73.60450316331529
Jonathan Toews,C,157.93101065276673,-122.06898934723327
Nicklas Backstrom,C,173.61803604994094,-106.38196395005906
John Klingberg,D,202.1548899554845,-13.845110044515508
Charlie Coyle,C,201.50989986847412,-78.49010013152588
Kevin Labanc,"LW,RW",160.49315703775997,-91.50684296224003
Joel Farabee,"C,LW",196.67085775151438,-60.329142248485624
Thomas Chabot,D,242.11623280941578,26.116232809415777
Andrew Copp,"C,RW",224.63477846798006,-27.365221532019945
Mikael Granlund,"C,RW",204.21731100898856,-47.78268899101144
Devon Toews,D,275.2346904568081,59.234690456808096
Victor Olofsson,RW,200.52036020886695,-51.47963979113305
Owen Tippett,"LW,RW",197.29653187677914,-54.70346812322086
Filip Chytil,"C,RW",198.8639376544819,-53.1360623455181
Mikael Backlund,C,250.26372676790885,-29.73627323209115
Sean Durzi,D,203.78451097367721,-12.215489026322786
Justin Schultz,D,179.58112912914763,-36.41887087085237
Jack Roslovic,C,194.60988810392323,-85.39011189607677
Nino Niederreiter,LW,229.66741533253204,-27.332584667467955
Dillon Dube,"LW,RW",187.1999838619757,-64.80001613802429
Evan Rodrigues,"C,LW,RW",231.1045164708333,-20.89548352916671
Jaden Schwartz,LW,192.106797133051,-64.893202866949
Ryan Strome,C,225.13077402112572,-54.86922597887428
Anthony Mantha,"LW,RW",181.3266180778498,-70.67338192215021
Adam Lowry,C,156.94320133017445,-123.05679866982555
Jakob Chychrun,D,297.1908785663615,81.1908785663615
Patrik Laine,"LW,RW",289.1081487586615,37.108148758661514
Boone Jenner,C,255.73869296807644,-24.261307031923565
Marcus Johansson,"LW,RW",164.2716408531997,-87.7283591468003
Ryan Johansen,C,196.09672479695476,-83.90327520304524
Jordan Martinook,"LW,RW",141.26443517165993,-110.73556482834007
Mason Marchment,"LW,RW",195.30348761372298,-56.69651238627702
Sam Steel,"C,LW",112.15804707846038,-144.84195292153962
Brandon Tanev,"LW,RW",197.60249699995526,-54.397503000044736
Alexander Wennberg,C,205.30863539445627,-74.69136460554373
Oliver Bjorkstrand,RW,234.32143168172723,-17.678568318272767
Seth Jarvis,"LW,RW",222.75960167649296,-29.240398323507037
Bowen Byram,D,232.80946887918836,16.80946887918836
Sean Couturier,C,214.13364731726801,-65.86635268273199
Justin Faulk,D,250.44405767642033,34.44405767642033
Shea Theodore,D,303.3146258515975,87.3146258515975
Calen Addison,D,170.7669935427024,-45.23300645729759
Matias Maccelli,LW,201.14379999999997,-55.85620000000003
Frederick Gaudreau,"C,LW,RW",205.17535780763484,-46.82464219236516
Yegor Sharangovich,"C,LW",200.46725038347137,-56.53274961652863
Morgan Frost,"C,LW",131.03736069463125,-125.96263930536875
Barclay Goodrow,"C,LW,RW",168.50953395873557,-83.49046604126443
Calle Jarnkrok,"C,LW,RW",167.48100641610236,-84.51899358389764
Andrew Mangiapane,"LW,RW",235.30449486066,-16.695505139340014
John Carlson,D,267.9792820717551,51.97928207175511
Conor Garland,"LW,RW",225.5976293905207,-26.402370609479306
Stefan Noesen,"LW,RW",176.70406226118251,-75.29593773881749
Nick Schmaltz,"C,RW",252.42707600921875,0.42707600921875155
Jared Spurgeon,D,235.53468151185018,19.53468151185018
Darnell Nurse,D,292.4378550361764,76.43785503617642
Zach Parise,"LW,RW",190.27806990887265,-61.72193009112735
Taylor Raddysh,"LW,RW",164.39905663985186,-87.60094336014814
Nick Bjugstad,"C,RW",142.90310677266345,-109.09689322733655
Kaapo Kakko,RW,176.74577774062487,-75.25422225937513
Eetu Luostarinen,"C,LW",163.45330031945775,-93.54669968054225
Gustav Nyquist,"LW,RW",158.7374591549568,-93.26254084504319
Brady Skjei,D,207.91799588263007,-8.082004117369934
Christian Dvorak,C,168.93306152846154,-111.06693847153846
Aaron Ekblad,D,309.94057237062987,93.94057237062987
Alexander Kerfoot,"C,LW,RW",190.61528138528138,-61.38471861471862
Sonny Milano,"LW,RW",140.7165604482965,-111.28343955170351
Michael Rasmussen,"C,LW",143.7688254929893,-113.2311745070107
Ivan Barbashev,"C,LW",189.99548589901192,-67.00451410098808
Dmitry Orlov,D,221.17696126148945,5.176961261489453
Adam Ruzicka,"C,LW",144.6327602651378,-112.36723973486221
Adam Larsson,D,185.5668330168654,-30.433166983134612
Erik Haula,"C,LW",202.64061230516512,-54.35938769483488
Moritz Seider,D,277.43646678559196,61.43646678559196
Matt Benning,D,100.2316263037998,-115.7683736962002
Morgan Rielly,D,267.2205948080792,51.22059480807923
Jordan Staal,C,193.8412586458329,-86.15874135416709
Nic Dowd,C,149.60946243594742,-130.39053756405258
Arthur Kaliyev,"LW,RW",203.1136497066216,-48.8863502933784
Kent Johnson,"LW,RW",177.3448673240631,-74.6551326759369
Jeff Carter,C,192.81152438475843,-87.18847561524157
Blake Lizotte,C,133.65165105902204,-146.34834894097796
Trevor Moore,"LW,RW",224.06656117928705,-27.93343882071295
Jeff Petry,D,220.4127392025797,4.412739202579701
Neal Pionk,D,202.05974427707625,-13.940255722923752
Jack Quinn,"LW,RW",180.5711714951088,-71.42882850489119
James van Riemsdyk,"LW,RW",212.5409090909091,-39.45909090909089
Ty Dellandrea,"C,RW",151.7516764567689,-100.2483235432311
Nick Foligno,"LW,RW",134.71990868923947,-117.28009131076053
Cam Fowler,D,189.41027559221484,-26.589724407785155
Seth Jones,D,247.21932998143,31.219329981430008
Oliver Ekman-Larsson,D,141.15147684726776,-74.84852315273224
Brandon Saad,LW,189.82849758882963,-67.17150241117037
Wyatt Johnston,C,200.32674390043502,-79.67325609956498
Shane Pinto,C,161.94776627829197,-118.05223372170803
Noel Acciari,"C,LW",119.16676596202593,-137.83323403797408
Trent Frederic,"C,LW",145.4007969362044,-111.59920306379561
Anthony Beauvillier,"LW,RW",196.5072731603829,-55.49272683961709
Ross Colton,"C,LW,RW",198.84205244929038,-53.15794755070962
Blake Coleman,"LW,RW",217.17146228494818,-34.82853771505182
Nick Ritchie,LW,171.5849893108053,-85.4150106891947
Nicolas Roy,"C,RW",182.5871901647459,-69.41280983525411
Phil Kessel,RW,180.22465400686474,-71.77534599313526
JJ Peterka,"LW,RW",173.01509677419352,-78.98490322580648
Frank Vatrano,"LW,RW",223.5352654566233,-28.464734543376693
Josh Bailey,"LW,RW",162.42417275588042,-89.57582724411958
Philipp Kurashev,"LW,RW",132.88663595993225,-119.11336404006775
Alexis Lafreniere,"LW,RW",202.07586624650108,-49.92413375349892
J.J. Moser,D,164.0204705882353,-51.9795294117647
Juuso Parssinen,C,200.97873504273502,-79.02126495726498
Michael McLeod,C,110.96204271632918,-169.03795728367083
Brett Pesce,D,207.88138207477223,-8.118617925227767
Evan Bouchard,D,208.5579834115028,-7.442016588497211
Teuvo Teravainen,"LW,RW",280.76593640249564,28.76593640249564
Alex Iafallo,LW,228.82142570885577,-28.17857429114423
Valeri Nichushkin,"LW,RW",296.5526088523834,44.5526088523834
Kyle Okposo,RW,178.23523416662542,-73.76476583337458
Kasperi Kapanen,RW,155.15984944238326,-96.84015055761674
Anton Lundell,"C,LW",235.68767632319668,-21.312323676803317
Sean Monahan,C,157.94605634078917,-122.05394365921083
Jacob Trouba,D,249.21938475688066,33.21938475688066
Noah Cates,"C,LW",181.43449240765332,-75.56550759234668
Torey Krug,D,208.48153701264417,-7.518462987355832
Owen Power,D,219.3936861782194,3.3936861782194114
Noah Hanifin,D,232.43418502087303,16.43418502087303
William Carrier,LW,159.94862749469152,-97.05137250530848
Pierre Engvall,"LW,RW",150.4665617291573,-101.53343827084271
Jaccob Slavin,D,212.50548692808835,-3.494513071911655
Alex Newhook,"C,LW",178.2399981862471,-78.7600018137529
T.J. Oshie,"C,RW",229.47914286263622,-22.520857137363777
Jonatan Berggren,"LW,RW",177.988,-74.012
Tanner Jeannot,RW,180.73202001337032,-71.26797998662968
Jesperi Kotkaniemi,"C,LW",197.04996915554835,-59.950030844451646
Oliver Wahlstrom,RW,179.67692778247113,-72.32307221752887
Miles Wood,LW,169.73421560792207,-87.26578439207793
Corey Perry,RW,161.59933242360322,-90.40066757639678
Ryan Ellis,D,182.6826106591285,-33.3173893408715
MacKenzie Weegar,D,241.52433756924466,25.524337569244665
Oskar Sundqvist,"C,RW",123.42538367698428,-128.57461632301573
Jesper Fast,RW,136.3024104125309,-115.69758958746911
Mark Giordano,D,215.43536828390484,-0.5646317160951639
Kevin Shattenkirk,D,164.45227453057984,-51.54772546942016
Jonas Siegenthaler,D,147.17643581757557,-68.82356418242443
Brayden McNabb,D,167.4010402596319,-48.59895974036809
Nick Jensen,D,151.25280742487323,-64.74719257512677
Scott Mayfield,D,162.92594706967913,-53.074052930320875
Ryan Pulock,D,182.81582325344243,-33.18417674655757
Connor Clifton,D,147.5259414368117,-68.4740585631883
Matt Dumba,D,164.65137589202757,-51.34862410797243
Ty Smith,D,169.82999999999998,-46.170000000000016
Josh Manson,D,129.24801350319802,-86.75198649680198
Jake Muzzin,D,164.2456517857143,-51.7543482142857
Alexander Romanov,D,169.61576470588236,-46.384235294117644
Ian Cole,D,151.1297071094973,-64.8702928905027
Ryan Lindgren,D,165.35638623832432,-50.64361376167568
Nikita Zadorov,D,139.42183017020062,-76.57816982979938
Arber Xhekaj,D,137.41561662281336,-78.58438337718664
Travis Sanheim,D,158.36130545214846,-57.63869454785154
Damon Severson,D,185.6358952480204,-30.364104751979596
Colton Parayko,D,201.6399293168129,-14.360070683187104
Ryan Graves,D,200.04994517592746,-15.950054824072538
Mattias Ekholm,D,190.3290497744704,-25.670950225529594
Ryan Hartman,"C,RW",278.98707874433853,26.987078744338532
Matt Roy,D,175.36100298013466,-40.63899701986534
Matt Grzelcyk,D,187.18624287672506,-28.81375712327494
Kris Letang,D,309.6561352111257,93.65613521112567
Josh Norris,C,256.6164507635832,-23.383549236416798
Jake Sanderson,D,200.46882414909925,-15.531175850900752
Josh Anderson,RW,202.37072504517502,-49.62927495482498
Jake Allen,G,190.6565212021064,8.656521202106404
Frederik Andersen,G,226.95701215703951,44.957012157039514
Craig Anderson,G,163.00504737412163,-18.99495262587837
Jordan Binnington,G,244.33181637478833,62.33181637478833
MacKenzie Blackwood,G,128.11876119854907,-53.881238801450934
Sergei Bobrovsky,G,254.46457966372924,72.46457966372924
Jack Campbell,G,196.44823384364727,14.448233843647273
Eric Comrie,G,115.07201229351804,-66.92798770648196
Pheonix Copley,G,153.7685882352941,-28.23141176470591
Collin Delia,G,107.4919393939394,-74.5080606060606
Aaron Dell,G,145.41799999999998,-36.58200000000002
Thatcher Demko,G,215.91020189412825,33.91020189412825
Casey DeSmith,G,159.5081958289895,-22.4918041710105
Brian Elliott,G,108.53005751914137,-73.46994248085863
Marc-Andre Fleury,G,260.8712350851667,78.87123508516669
Anton Forsberg,G,152.62292978232796,-29.377070217672042
Pavel Francouz,G,116.81537492172777,-65.18462507827223
Alexandar Georgiev,G,291.67461937523575,109.67461937523575
John Gibson,G,232.45425653875208,50.45425653875208
Thomas Greiss,G,112.59634756278317,-69.40365243721683
Philipp Grubauer,G,197.7334839465003,15.733483946500286
Filip Gustavsson,G,189.9836107627039,7.983610762703904
Jaroslav Halak,G,96.79595608395385,-85.20404391604615
Carter Hart,G,235.9990531609625,53.99905316096249
Connor Hellebuyck,G,337.35634273340446,155.35634273340446
Adin Hill,G,131.16302491290256,-50.83697508709744
Ville Husso,G,243.9193976745426,61.91939767454261
Connor Ingram,G,135.14976470588235,-46.85023529411765
Robin Lehner,G,136.54314999999997,-45.45685000000003
Tristan Jarry,G,269.30418362571714,87.30418362571714
Jonas Johansson,G,145.41799999999998,-36.58200000000002
Martin Jones,G,174.36712415155506,-7.6328758484449395
Kaapo Kahkonen,G,138.9714330388462,-43.028566961153814
Erik Kallgren,G,99.04345454545454,-82.95654545454546
Keith Kinkaid,G,145.41799999999998,-36.58200000000002
Spencer Knight,G,141.7007450312431,-40.29925496875691
Pyotr Kochetkov,G,135.52103030303027,-46.47896969696973
Joonas Korpisalo,G,131.9905998729717,-50.0094001270283
Darcy Kuemper,G,258.92194702176465,76.92194702176465
Kevin Lankinen,G,129.54798445707388,-52.45201554292612
Charlie Lindgren,G,134.76388235294115,-47.23611764705885
Ukko-Pekka Luukkonen,G,146.1561818181818,-35.84381818181819
Jacob Markstrom,G,263.3773512549119,81.3773512549119
Spencer Martin,G,124.09072727272728,-57.90927272727272
Elvis Merzlikins,G,168.9467484537588,-13.0532515462412
Sam Montembeault,G,134.94919634261828,-47.05080365738172
Petr Mrazek,G,137.89396387773107,-44.10603612226893
Matt Murray,G,170.01817038651885,-11.981829613481153
Alex Nedeljkovic,G,132.6191325751992,-49.38086742480081
Jake Oettinger,G,284.2019207986035,102.20192079860351
Jonathan Quick,G,178.2659504259694,-3.7340495740305926
Antti Raanta,G,129.4229298886663,-52.57707011133371
James Reimer,G,173.42820007214604,-8.57179992785396
David Rittich,G,83.20355229123724,-98.79644770876276
Ilya Samsonov,G,210.63929942923542,28.63929942923542
Felix Sandstrom,G,96.85382089552238,-85.14617910447762
Juuse Saros,G,340.52141733191763,158.52141733191763
Akira Schmid,G,117.70874626865671,-64.29125373134329
Igor Shesterkin,G,303.84844614433285,121.84844614433285
Stuart Skinner,G,216.47397904367568,34.47397904367568
Ilya Sorokin,G,276.91113709320405,94.91113709320405
Jeremy Swayman,G,179.8297834487406,-2.1702165512593865
Cam Talbot,G,205.7056292475866,23.705629247586586
Daniil Tarasov,G,145.41799999999998,-36.58200000000002
Logan Thompson,G,188.92308084920023,6.9230808492002325
Dustin Tokarski,G,145.41799999999998,-36.58200000000002
Linus Ullmark,G,285.1674957008014,103.1674957008014
Vitek Vanecek,G,242.8035622147449,60.803562214744886
Semyon Varlamov,G,163.37999331861602,-18.620006681383984
Andrei Vasilevskiy,G,348.5126802376689,166.51268023766892
Karel Vejmelka,G,214.88708802894365,32.88708802894365
Daniel Vladar,G,97.85205120053129,-84.14794879946871
